track_id,track_info,artists,name,playcount,explicit,popularity
5pLpkaIRobcvPnUmclNv6o,"{'uri': 'spotify:track:5pLpkaIRobcvPnUmclNv6o', 'playcount': 133196418, 'name': 'Technicolour Beat', 'popularity': 0, 'number': 3, 'duration': 180119, 'explicit': False, 'playable': True, 'artists': [{'name': 'Oh Wonder', 'uri': 'spotify:artist:5cIc3SBFuBLVxJz58W2tU9', 'image': {'uri': ''}}]}",['Oh Wonder'],Technicolour Beat,133196418,False,0
2ixsaeFioXJmMgkkbd4uj1,"{'uri': 'spotify:track:2ixsaeFioXJmMgkkbd4uj1', 'playcount': 1014128875, 'name': 'Budapest', 'popularity': 0, 'number': 2, 'duration': 200733, 'explicit': False, 'playable': True, 'artists': [{'name': 'George Ezra', 'uri': 'spotify:artist:2ysnwxxNtSgbb9t1m2Ur4j', 'image': {'uri': ''}}]}",['George Ezra'],Budapest,1014128875,False,0
5uGXVcOINWmyUzpz0lKq7m,"{'uri': 'spotify:track:5uGXVcOINWmyUzpz0lKq7m', 'playcount': 820006246, 'name': 'Home (2019 Remaster)', 'popularity': 0, 'number': 6, 'duration': 306373, 'explicit': False, 'playable': True, 'artists': [{'name': 'Edward Sharpe & The Magnetic Zeros', 'uri': 'spotify:artist:7giUHu5pv6YTZgSkxxCcgh', 'image': {'uri': ''}}]}",['Edward Sharpe & The Magnetic Zeros'],Home (2019 Remaster),820006246,False,0
5mLcaGVV89H58FWJ677E6K,"{'uri': 'spotify:track:5mLcaGVV89H58FWJ677E6K', 'playcount': 83836085, 'name': 'Worry', 'popularity': 0, 'number': 5, 'duration': 242560, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jack Garratt', 'uri': 'spotify:artist:1Zp054Jc86WVKCxKEqZGOA', 'image': {'uri': ''}}]}",['Jack Garratt'],Worry,83836085,False,0
3omXshBamrREltcf24gYDC,"{'uri': 'spotify:track:3omXshBamrREltcf24gYDC', 'playcount': 246908227, 'name': 'First', 'popularity': 0, 'number': 2, 'duration': 200360, 'explicit': False, 'playable': True, 'artists': [{'name': 'Cold War Kids', 'uri': 'spotify:artist:6VDdCwrBM4qQaGxoAyxyJC', 'image': {'uri': ''}}]}",['Cold War Kids'],First,246908227,False,0
5HTBPhN9b2GMp5YXAGV6lT,"{'uri': 'spotify:track:5HTBPhN9b2GMp5YXAGV6lT', 'playcount': 67847522, 'name': 'Leave a Trace', 'popularity': 0, 'number': 2, 'duration': 237480, 'explicit': False, 'playable': True, 'artists': [{'name': 'CHVRCHES', 'uri': 'spotify:artist:3CjlHNtplJyTf9npxaPl5w', 'image': {'uri': ''}}]}",['CHVRCHES'],Leave a Trace,67847522,False,0
2NcstvY8H9PVQ0DMNGHckh,"{'uri': 'spotify:track:2NcstvY8H9PVQ0DMNGHckh', 'playcount': 72142419, 'name': ""America's Sweetheart"", 'popularity': 0, 'number': 7, 'duration': 245546, 'explicit': False, 'playable': True, 'artists': [{'name': 'Elle King', 'uri': 'spotify:artist:3bhu7P5PfngueRHiB9hjcx', 'image': {'uri': ''}}]}",['Elle King'],America's Sweetheart,72142419,False,0
13lZDbwonGhOflQLQIfdtZ,"{'uri': 'spotify:track:13lZDbwonGhOflQLQIfdtZ', 'playcount': 122261337, 'name': ""We're Going to Be Friends"", 'popularity': 0, 'number': 9, 'duration': 140178, 'explicit': False, 'playable': True, 'artists': [{'name': 'The White Stripes', 'uri': 'spotify:artist:4F84IBURUo98rz4r61KF70', 'image': {'uri': ''}}, {'name': 'Jack White', 'uri': 'spotify:artist:4FZ3j1oH43e7cukCALsCwf', 'image': {'uri': ''}}]}","['The White Stripes', 'Jack White']",We're Going to Be Friends,122261337,False,0
3n69hLUdIsSa1WlRmjMZlW,"{'uri': 'spotify:track:3n69hLUdIsSa1WlRmjMZlW', 'playcount': 764518423, 'name': 'Breezeblocks', 'popularity': 0, 'number': 4, 'duration': 227080, 'explicit': False, 'playable': True, 'artists': [{'name': 'alt-J', 'uri': 'spotify:artist:3XHO7cRUPCLOr6jwp8vsx5', 'image': {'uri': ''}}]}",['alt-J'],Breezeblocks,764518423,False,0
0gXTRiC1YckfXlxP8KexYk,"{'uri': 'spotify:track:0gXTRiC1YckfXlxP8KexYk', 'playcount': 1047340, 'name': 'More', 'popularity': 0, 'number': 1, 'duration': 245619, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jimmy Clifton', 'uri': 'spotify:artist:2G0M287MWFHQB1dE4RwW7t', 'image': {'uri': ''}}]}",['Jimmy Clifton'],More,1047340,False,0
7edhujGOpCeRzpxDG2cV2Z,"{'uri': 'spotify:track:7edhujGOpCeRzpxDG2cV2Z', 'playcount': 185989, 'name': 'Wholly Yours - B Variant', 'popularity': 0, 'number': 3, 'duration': 256826, 'explicit': False, 'playable': True, 'artists': [{'name': 'David Crowder Band', 'uri': 'spotify:artist:7DhP3bGT7dzr1dCkkH5mTS', 'image': {'uri': ''}}]}",['David Crowder Band'],Wholly Yours - B Variant,185989,False,0
51CgK3E8kMEkWFLss0E5iA,"{'uri': 'spotify:track:51CgK3E8kMEkWFLss0E5iA', 'playcount': 4422464, 'name': ""State I'm In - Acoustic Live"", 'popularity': 0, 'number': 4, 'duration': 244284, 'explicit': False, 'playable': True, 'artists': [{'name': 'NEEDTOBREATHE', 'uri': 'spotify:artist:610EjgFatGvVPtib97jQ8G', 'image': {'uri': ''}}]}",['NEEDTOBREATHE'],State I'm In - Acoustic Live,4422464,False,0
1xe2HIJI1HQNZw2Ob5hyhe,"{'uri': 'spotify:track:1xe2HIJI1HQNZw2Ob5hyhe', 'playcount': 943780, 'name': 'Suddenly', 'popularity': 0, 'number': 9, 'duration': 220533, 'explicit': False, 'playable': True, 'artists': [{'name': 'TobyMac', 'uri': 'spotify:artist:5VX8hxrcfJWwaTLiqGUHG3', 'image': {'uri': ''}}]}",['TobyMac'],Suddenly,943780,False,0
7IPldKTGN7pssmDl66DrMG,"{'uri': 'spotify:track:7IPldKTGN7pssmDl66DrMG', 'playcount': 22668581, 'name': 'Hold Us Together', 'popularity': 0, 'number': 4, 'duration': 207400, 'explicit': False, 'playable': True, 'artists': [{'name': 'Matt Maher', 'uri': 'spotify:artist:1dPl8axUL09mso0myZqPZW', 'image': {'uri': ''}}]}",['Matt Maher'],Hold Us Together,22668581,False,0
0tDOcXLsAM6CcrvlKNidNT,"{'uri': 'spotify:track:0tDOcXLsAM6CcrvlKNidNT', 'playcount': 1633136, 'name': 'Selling the News', 'popularity': 0, 'number': 6, 'duration': 214493, 'explicit': False, 'playable': True, 'artists': [{'name': 'Switchfoot', 'uri': 'spotify:artist:6S58b0fr8TkWrEHOH4tRVu', 'image': {'uri': ''}}]}",['Switchfoot'],Selling the News,1633136,False,0
5AuLyyj3s55OCWOwjE1Bhz,"{'uri': 'spotify:track:5AuLyyj3s55OCWOwjE1Bhz', 'playcount': 2403892, 'name': 'TESTIFY (Acoustic Live)', 'popularity': 0, 'number': 6, 'duration': 238591, 'explicit': False, 'playable': True, 'artists': [{'name': 'NEEDTOBREATHE', 'uri': 'spotify:artist:610EjgFatGvVPtib97jQ8G', 'image': {'uri': ''}}]}",['NEEDTOBREATHE'],TESTIFY (Acoustic Live),2403892,False,0
2R5BS2kXyiKwvw6wOwEEvc,"{'uri': 'spotify:track:2R5BS2kXyiKwvw6wOwEEvc', 'playcount': 432254, 'name': 'Sparrow', 'popularity': 0, 'number': 5, 'duration': 192400, 'explicit': False, 'playable': True, 'artists': [{'name': 'Branches', 'uri': 'spotify:artist:6sMpWUXJNv5pPggHyvqKw2', 'image': {'uri': ''}}]}",['Branches'],Sparrow,432254,False,0
1QJnDJuYOGj05iSc4eWGr5,"{'uri': 'spotify:track:1QJnDJuYOGj05iSc4eWGr5', 'playcount': 169225882, 'name': 'Fever To The Form', 'popularity': 0, 'number': 2, 'duration': 252960, 'explicit': False, 'playable': True, 'artists': [{'name': 'Nick Mulvey', 'uri': 'spotify:artist:3x8FbPjh2Qz55XMdE2Yalj', 'image': {'uri': ''}}]}",['Nick Mulvey'],Fever To The Form,169225882,False,0
0P0vjAUzsleEw8X4aZcOrg,"{'uri': 'spotify:track:0P0vjAUzsleEw8X4aZcOrg', 'playcount': 46466637, 'name': 'Step Out', 'popularity': 0, 'number': 1, 'duration': 241573, 'explicit': False, 'playable': True, 'artists': [{'name': 'José González', 'uri': 'spotify:artist:6xrCU6zdcSTsG2hLrojpmI', 'image': {'uri': ''}}]}",['José González'],Step Out,46466637,False,0
7sTdeM1DsL2V5caPFfcrDO,"{'uri': 'spotify:track:7sTdeM1DsL2V5caPFfcrDO', 'playcount': 91481759, 'name': 'Boardwalks', 'popularity': 0, 'number': 5, 'duration': 195735, 'explicit': False, 'playable': True, 'artists': [{'name': 'Little May', 'uri': 'spotify:artist:0TjAAwE04BeoSeOpJIakYH', 'image': {'uri': ''}}]}",['Little May'],Boardwalks,91481759,False,0
1xXSof69SqdGxJAdAIukRQ,"{'uri': 'spotify:track:1xXSof69SqdGxJAdAIukRQ', 'playcount': 3109077, 'name': 'Dream On', 'popularity': 0, 'number': 1, 'duration': 163920, 'explicit': False, 'playable': True, 'artists': [{'name': 'Ben Rector', 'uri': 'spotify:artist:4AapPt7H6bGH4i7chTulpI', 'image': {'uri': ''}}]}",['Ben Rector'],Dream On,3109077,False,0
3xYJScVfxByb61dYHTwiby,"{'uri': 'spotify:track:3xYJScVfxByb61dYHTwiby', 'playcount': 126120787, 'name': 'Hits Different', 'popularity': 0, 'number': 21, 'duration': 234466, 'explicit': True, 'playable': True, 'artists': [{'name': 'Taylor Swift', 'uri': 'spotify:artist:06HL4z0CvFAxyc27GXpf02', 'image': {'uri': ''}}]}",['Taylor Swift'],Hits Different,126120787,True,0
3iE4Jss20H7mJm1Zw8TAkN,"{'uri': 'spotify:track:3iE4Jss20H7mJm1Zw8TAkN', 'playcount': 2304334, 'name': 'Rearview', 'popularity': 0, 'number': 1, 'duration': 231724, 'explicit': False, 'playable': True, 'artists': [{'name': 'Brenn!', 'uri': 'spotify:artist:74slMAMk8L6oMf6OhNyZ8Q', 'image': {'uri': ''}}]}",['Brenn!'],Rearview,2304334,False,0
6ofFq0aQ8aXG73pjfFKwFv,"{'uri': 'spotify:track:6ofFq0aQ8aXG73pjfFKwFv', 'playcount': 47035135, 'name': '4runner', 'popularity': 0, 'number': 1, 'duration': 265453, 'explicit': False, 'playable': True, 'artists': [{'name': 'Brenn!', 'uri': 'spotify:artist:74slMAMk8L6oMf6OhNyZ8Q', 'image': {'uri': ''}}]}",['Brenn!'],4runner,47035135,False,0
2EWpa5XnAuSn0sIkSSIhYk,"{'uri': 'spotify:track:2EWpa5XnAuSn0sIkSSIhYk', 'playcount': 191770667, 'name': 'Wish I Knew You', 'popularity': 0, 'number': 2, 'duration': 274093, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Revivalists', 'uri': 'spotify:artist:5kuJibJcwOC53s3OkoGMRA', 'image': {'uri': ''}}]}",['The Revivalists'],Wish I Knew You,191770667,False,0
3m9al81IVXLFCF4vG8Nqjw,"{'uri': 'spotify:track:3m9al81IVXLFCF4vG8Nqjw', 'playcount': 63501290, 'name': 'Love & War in Your Twenties', 'popularity': 0, 'number': 1, 'duration': 250547, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jordy Searcy', 'uri': 'spotify:artist:0AV5z1x1RoOGeJWeJzziDz', 'image': {'uri': ''}}]}",['Jordy Searcy'],Love & War in Your Twenties,63501290,False,0
3yNu9MBN7cBxMY17fxinZD,"{'uri': 'spotify:track:3yNu9MBN7cBxMY17fxinZD', 'playcount': 366223, 'name': 'October (October Version)', 'popularity': 0, 'number': 1, 'duration': 277777, 'explicit': False, 'playable': True, 'artists': [{'name': 'HAPPY LANDING', 'uri': 'spotify:artist:2Jsv2nBcTfKpM9dbZcBbk6', 'image': {'uri': ''}}]}",['HAPPY LANDING'],October (October Version),366223,False,0
7faNYwo9q4rEdneW1sBJYj,"{'uri': 'spotify:track:7faNYwo9q4rEdneW1sBJYj', 'playcount': 1350183, 'name': 'Walking Song', 'popularity': 0, 'number': 1, 'duration': 184653, 'explicit': False, 'playable': True, 'artists': [{'name': 'Birdtalker', 'uri': 'spotify:artist:2sNHl4oXsU0DVTy9u1otGt', 'image': {'uri': ''}}]}",['Birdtalker'],Walking Song,1350183,False,0
3CJrKExvAP6RCtUR8Cf99P,"{'uri': 'spotify:track:3CJrKExvAP6RCtUR8Cf99P', 'playcount': 11281688, 'name': 'BLEED', 'popularity': 0, 'number': 1, 'duration': 171566, 'explicit': False, 'playable': True, 'artists': [{'name': 'The Kid LAROI', 'uri': 'spotify:artist:2tIP7SsRs7vjIcLrU85W8J', 'image': {'uri': ''}}]}",['The Kid LAROI'],BLEED,11281688,False,0
4PrGyX4YgCT6V3YqY7XEUw,"{'uri': 'spotify:track:4PrGyX4YgCT6V3YqY7XEUw', 'playcount': 9494827, 'name': 'Only In My Mind', 'popularity': 0, 'number': 1, 'duration': 161137, 'explicit': False, 'playable': True, 'artists': [{'name': 'Kenya Grace', 'uri': 'spotify:artist:7uMDnSZyUYNBPLhPMNuaM2', 'image': {'uri': ''}}]}",['Kenya Grace'],Only In My Mind,9494827,False,0
6mxsd0LQt2qk2rpLEqlCJw,"{'uri': 'spotify:track:6mxsd0LQt2qk2rpLEqlCJw', 'playcount': 3658091, 'name': 'Different Kind Of Beautiful', 'popularity': 0, 'number': 1, 'duration': 201007, 'explicit': False, 'playable': True, 'artists': [{'name': 'Alec Benjamin', 'uri': 'spotify:artist:5IH6FPUwQTxPSXurCrcIov', 'image': {'uri': ''}}]}",['Alec Benjamin'],Different Kind Of Beautiful,3658091,False,0
2YOGCTiPJWMhZRdeadFj8G,"{'uri': 'spotify:track:2YOGCTiPJWMhZRdeadFj8G', 'playcount': 17861981, 'name': 'this is what autumn feels like', 'popularity': 0, 'number': 1, 'duration': 219909, 'explicit': False, 'playable': True, 'artists': [{'name': 'JVKE', 'uri': 'spotify:artist:164Uj4eKjl6zTBKfJLFKKK', 'image': {'uri': ''}}]}",['JVKE'],this is what autumn feels like,17861981,False,0
12BAxMbHzksw2xiq05gKtT,"{'uri': 'spotify:track:12BAxMbHzksw2xiq05gKtT', 'playcount': 9570718, 'name': 'Sweet Relief', 'popularity': 0, 'number': 2, 'duration': 161852, 'explicit': False, 'playable': True, 'artists': [{'name': 'Madison Beer', 'uri': 'spotify:artist:2kRfqPViCqYdSGhYSM9R0Q', 'image': {'uri': ''}}]}",['Madison Beer'],Sweet Relief,9570718,False,0
0cVyQfDyRnMJ0V3rjjdlU3,"{'uri': 'spotify:track:0cVyQfDyRnMJ0V3rjjdlU3', 'playcount': 56266596, 'name': 'Lil Boo Thang', 'popularity': 0, 'number': 1, 'duration': 114233, 'explicit': False, 'playable': True, 'artists': [{'name': 'Paul Russell', 'uri': 'spotify:artist:4zoRNhOhsGX3w8yBAnFSQ8', 'image': {'uri': ''}}]}",['Paul Russell'],Lil Boo Thang,56266596,False,0
5o4XJKRxUK6nXhFLAIS33A,"{'uri': 'spotify:track:5o4XJKRxUK6nXhFLAIS33A', 'playcount': 25981743, 'name': 'Gimme Love', 'popularity': 0, 'number': 1, 'duration': 177921, 'explicit': False, 'playable': True, 'artists': [{'name': 'Sia', 'uri': 'spotify:artist:5WUlDfRSoLAfcVSX1WnrxN', 'image': {'uri': ''}}]}",['Sia'],Gimme Love,25981743,False,0
3sLTYBYs6lJsFK84t2X7wt,"{'uri': 'spotify:track:3sLTYBYs6lJsFK84t2X7wt', 'playcount': 51708512, 'name': 'Bathroom', 'popularity': 0, 'number': 7, 'duration': 208000, 'explicit': False, 'playable': True, 'artists': [{'name': 'Montell Fish', 'uri': 'spotify:artist:5nvWOyAkfNgVLKESq4fOj2', 'image': {'uri': ''}}]}",['Montell Fish'],Bathroom,51708512,False,0
7sDkXyDikXhpRz715MdiEp,"{'uri': 'spotify:track:7sDkXyDikXhpRz715MdiEp', 'playcount': 15677877, 'name': 'PUPPET SHOW', 'popularity': 0, 'number': 6, 'duration': 199960, 'explicit': False, 'playable': True, 'artists': [{'name': 'XG', 'uri': 'spotify:artist:0LOK81e9H5lr61HlGGHqwA', 'image': {'uri': ''}}]}",['XG'],PUPPET SHOW,15677877,False,0
19kHhX6f6EfLU7rcO3RqjO,"{'uri': 'spotify:track:19kHhX6f6EfLU7rcO3RqjO', 'playcount': 54762537, 'name': 'Back On 74', 'popularity': 0, 'number': 6, 'duration': 209482, 'explicit': False, 'playable': True, 'artists': [{'name': 'Jungle', 'uri': 'spotify:artist:59oA5WbbQvomJz2BuRG071', 'image': {'uri': ''}}]}",['Jungle'],Back On 74,54762537,False,0
5mjYQaktjmjcMKcUIcqz4s,"{'uri': 'spotify:track:5mjYQaktjmjcMKcUIcqz4s', 'playcount': 292816845, 'name': 'Strangers', 'popularity': 0, 'number': 1, 'duration': 172964, 'explicit': False, 'playable': True, 'artists': [{'name': 'Kenya Grace', 'uri': 'spotify:artist:7uMDnSZyUYNBPLhPMNuaM2', 'image': {'uri': ''}}]}",['Kenya Grace'],Strangers,292816845,False,0
2ZXb6OBkjmDYnvEB3iANgH,"{'uri': 'spotify:track:2ZXb6OBkjmDYnvEB3iANgH', 'playcount': 12271644, 'name': 'Dead Man', 'popularity': 0, 'number': 1, 'duration': 274870, 'explicit': False, 'playable': True, 'artists': [{'name': 'David Kushner', 'uri': 'spotify:artist:33NVpKoXjItPwUJTMZIOiY', 'image': {'uri': ''}}]}",['David Kushner'],Dead Man,12271644,False,0
5CscrLqFBgPfZR8fGtikov,"{'uri': 'spotify:track:5CscrLqFBgPfZR8fGtikov', 'playcount': 69245223, 'name': 'making the bed', 'popularity': 0, 'number': 6, 'duration': 198866, 'explicit': False, 'playable': True, 'artists': [{'name': 'Olivia Rodrigo', 'uri': 'spotify:artist:1McMsnEElThX1knmY4oliG', 'image': {'uri': ''}}]}",['Olivia Rodrigo'],making the bed,69245223,False,0
1XTY6rA7XQosc0ynkkE9kN,"{'uri': 'spotify:track:1XTY6rA7XQosc0ynkkE9kN', 'playcount': 29482562, 'name': 'Black Friday', 'popularity': 0, 'number': 1, 'duration': 221510, 'explicit': False, 'playable': True, 'artists': [{'name': 'Tom Odell', 'uri': 'spotify:artist:2txHhyCwHjUEpJjWrEyqyX', 'image': {'uri': ''}}]}",['Tom Odell'],Black Friday,29482562,False,0
6iF4RgIjDvDqyW13PezSj3,"{'uri': 'spotify:track:6iF4RgIjDvDqyW13PezSj3', 'playcount': 103465751, 'name': 'Single Soon', 'popularity': 0, 'number': 1, 'duration': 171655, 'explicit': False, 'playable': True, 'artists': [{'name': 'Selena Gomez', 'uri': 'spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx', 'image': {'uri': ''}}]}",['Selena Gomez'],Single Soon,103465751,False,0
6gcuJpHu0Ey30D5WR76y98,"{'uri': 'spotify:track:6gcuJpHu0Ey30D5WR76y98', 'playcount': 64619862, 'name': 'You & Me', 'popularity': 0, 'number': 1, 'duration': 179164, 'explicit': False, 'playable': True, 'artists': [{'name': 'JENNIE', 'uri': 'spotify:artist:250b0Wlc5Vk0CoUsaCY84M', 'image': {'uri': ''}}]}",['JENNIE'],You & Me,64619862,False,0
41WQUSINanQHfhfKpFDsms,"{'uri': 'spotify:track:41WQUSINanQHfhfKpFDsms', 'playcount': 109993778, 'name': 'Used To Be Young', 'popularity': 0, 'number': 4, 'duration': 191185, 'explicit': False, 'playable': True, 'artists': [{'name': 'Miley Cyrus', 'uri': 'spotify:artist:5YGY8feqx7naU7z4HrwZM6', 'image': {'uri': ''}}]}",['Miley Cyrus'],Used To Be Young,109993778,False,0
0rzaRSujxA0bKyjJl6vHYq,"{'uri': 'spotify:track:0rzaRSujxA0bKyjJl6vHYq', 'playcount': 380476361, 'name': 'Satellite', 'popularity': 0, 'number': 11, 'duration': 218577, 'explicit': False, 'playable': True, 'artists': [{'name': 'Harry Styles', 'uri': 'spotify:artist:6KImCVD70vtIoJWnq6nGn3', 'image': {'uri': ''}}]}",['Harry Styles'],Satellite,380476361,False,0
6ErCfbbI9BG4bK2djjKUvP,"{'uri': 'spotify:track:6ErCfbbI9BG4bK2djjKUvP', 'playcount': 25452275, 'name': 'i wish you cheated', 'popularity': 0, 'number': 1, 'duration': 190626, 'explicit': False, 'playable': True, 'artists': [{'name': 'Alexander Stewart', 'uri': 'spotify:artist:0znpFLuaey34oJTE1jHSnT', 'image': {'uri': ''}}]}",['Alexander Stewart'],i wish you cheated,25452275,False,0
3vkCueOmm7xQDoJ17W1Pm3,"{'uri': 'spotify:track:3vkCueOmm7xQDoJ17W1Pm3', 'playcount': 217774095, 'name': 'My Love Mine All Mine', 'popularity': 0, 'number': 7, 'duration': 137773, 'explicit': False, 'playable': True, 'artists': [{'name': 'Mitski', 'uri': 'spotify:artist:2uYWxilOVlUdk4oV9DvwqK', 'image': {'uri': ''}}]}",['Mitski'],My Love Mine All Mine,217774095,False,0
1BO9znQb8BbJ5W8KPAqgWE,"{'uri': 'spotify:track:1BO9znQb8BbJ5W8KPAqgWE', 'playcount': 87179, 'name': 'Everything I Do Is For You', 'popularity': 0, 'number': 1, 'duration': 156349, 'explicit': False, 'playable': True, 'artists': [{'name': 'Amira Elfeky', 'uri': 'spotify:artist:6Z4kwq0LOaYQW2CqudoOIk', 'image': {'uri': ''}}]}",['Amira Elfeky'],Everything I Do Is For You,87179,False,0
0dHn9a4RyaLL6U8podKAo4,"{'uri': 'spotify:track:0dHn9a4RyaLL6U8podKAo4', 'playcount': 96675, 'name': 'rare animal', 'popularity': 0, 'number': 1, 'duration': 278251, 'explicit': False, 'playable': True, 'artists': [{'name': 'glass beach', 'uri': 'spotify:artist:4gHs8pWsgZpndQZKs6QVRH', 'image': {'uri': ''}}]}",['glass beach'],rare animal,96675,False,0
3YuAWFpVawNf23ZN7OlfD8,"{'uri': 'spotify:track:3YuAWFpVawNf23ZN7OlfD8', 'playcount': 44371, 'name': 'Leave That', 'popularity': 0, 'number': 3, 'duration': 200905, 'explicit': False, 'playable': True, 'artists': [{'name': 'Old Mervs', 'uri': 'spotify:artist:3N8YzKqrEQonvd5RLQ4iYg', 'image': {'uri': ''}}]}",['Old Mervs'],Leave That,44371,False,0
3IkNuOKbJP72lubvW6oZad,"{'uri': 'spotify:track:3IkNuOKbJP72lubvW6oZad', 'playcount': 25693, 'name': 'IN MY MIND', 'popularity': 0, 'number': 1, 'duration': 144642, 'explicit': False, 'playable': True, 'artists': [{'name': 'Kaphy', 'uri': 'spotify:artist:3wigq7ogMWIk2GhsT7BJC5', 'image': {'uri': ''}}, {'name': 'DEIIN', 'uri': 'spotify:artist:3ChKSHdD8xLvHcPrt9lIS6', 'image': {'uri': ''}}]}","['Kaphy', 'DEIIN']",IN MY MIND,25693,False,0
6EW32d931fUvWJ5Y4IWoby,"{'uri': 'spotify:track:6EW32d931fUvWJ5Y4IWoby', 'playcount': 21186, 'name': 'Seek The Silence', 'popularity': 0, 'number': 1, 'duration': 178629, 'explicit': False, 'playable': True, 'artists': [{'name': 'Surf Trash', 'uri': 'spotify:artist:78DoiOUHouyEPI7aNgqkkm', 'image': {'uri': ''}}]}",['Surf Trash'],Seek The Silence,21186,False,0
1JNv8ukllzIBvu3we6GWlq,"{'uri': 'spotify:track:1JNv8ukllzIBvu3we6GWlq', 'playcount': 6970, 'name': 'Just So', 'popularity': 0, 'number': 5, 'duration': 195133, 'explicit': False, 'playable': True, 'artists': [{'name': 'Symposium', 'uri': 'spotify:artist:3YUqeikmjlNZDLLImxLPuq', 'image': {'uri': ''}}]}",['Symposium'],Just So,6970,False,0
62kZVGjudxUzisDclHf8pH,"{'uri': 'spotify:track:62kZVGjudxUzisDclHf8pH', 'playcount': 10282, 'name': 'you&i', 'popularity': 0, 'number': 8, 'duration': 241434, 'explicit': False, 'playable': True, 'artists': [{'name': 'Locket', 'uri': 'spotify:artist:6h0cRpTv4GFq0zYbCbsDXy', 'image': {'uri': ''}}]}",['Locket'],you&i,10282,False,0
0XgOhyJWH5UVWyV7farWDr,"{'uri': 'spotify:track:0XgOhyJWH5UVWyV7farWDr', 'playcount': 1470168, 'name': 'Paint The Town Blue', 'popularity': 0, 'number': 1, 'duration': 185133, 'explicit': False, 'playable': True, 'artists': [{'name': 'Ella Langley', 'uri': 'spotify:artist:6BRxQ8cD3eqnrVj6WKDok8', 'image': {'uri': ''}}]}",['Ella Langley'],Paint The Town Blue,1470168,False,0
6d3QUBsiAw3aZI6F2mMhzk,"{'uri': 'spotify:track:6d3QUBsiAw3aZI6F2mMhzk', 'playcount': 490896, 'name': 'Wildflowers and Wild Horses (Single Version)', 'popularity': 0, 'number': 1, 'duration': 216573, 'explicit': False, 'playable': True, 'artists': [{'name': 'Lainey Wilson', 'uri': 'spotify:artist:6tPHARSq45lQ8BSALCfkFC', 'image': {'uri': ''}}]}",['Lainey Wilson'],Wildflowers and Wild Horses (Single Version),490896,False,0
0Jagf5iAYYiWAs0BEoWbWZ,"{'uri': 'spotify:track:0Jagf5iAYYiWAs0BEoWbWZ', 'playcount': 545449, 'name': 'Take Her Home', 'popularity': 0, 'number': 1, 'duration': 182466, 'explicit': False, 'playable': True, 'artists': [{'name': 'Kenny Chesney', 'uri': 'spotify:artist:3grHWM9bx2E9vwJCdlRv9O', 'image': {'uri': ''}}]}",['Kenny Chesney'],Take Her Home,545449,False,0
5NdYqiRuJdRIyHZU0OIEYy,"{'uri': 'spotify:track:5NdYqiRuJdRIyHZU0OIEYy', 'playcount': 2940082, 'name': 'Heart to Break', 'popularity': 0, 'number': 2, 'duration': 197640, 'explicit': False, 'playable': True, 'artists': [{'name': 'Ryan Griffin', 'uri': 'spotify:artist:7dMEBGtGI6O7PoTEucAaBT', 'image': {'uri': ''}}]}",['Ryan Griffin'],Heart to Break,2940082,False,0
64lQdlm7FlF0AYZsRaZlBP,"{'uri': 'spotify:track:64lQdlm7FlF0AYZsRaZlBP', 'playcount': 5972023, 'name': 'It Takes A Woman', 'popularity': 0, 'number': 1, 'duration': 246986, 'explicit': False, 'playable': True, 'artists': [{'name': 'Chris Stapleton', 'uri': 'spotify:artist:4YLtscXsxbVgi031ovDDdh', 'image': {'uri': ''}}]}",['Chris Stapleton'],It Takes A Woman,5972023,False,0
7KzKQGfTsZfhAWCFoG5acX,"{'uri': 'spotify:track:7KzKQGfTsZfhAWCFoG5acX', 'playcount': 1987447, 'name': 'Killed The Cowboy', 'popularity': 0, 'number': 1, 'duration': 198053, 'explicit': False, 'playable': True, 'artists': [{'name': 'Dustin Lynch', 'uri': 'spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS', 'image': {'uri': ''}}]}",['Dustin Lynch'],Killed The Cowboy,1987447,False,0
0o6YthkHUTGo2H95UROejS,"{'uri': 'spotify:track:0o6YthkHUTGo2H95UROejS', 'playcount': 256691, 'name': 'Hey, Jack', 'popularity': 0, 'number': 1, 'duration': 167440, 'explicit': False, 'playable': True, 'artists': [{'name': 'Priscilla Block', 'uri': 'spotify:artist:6BpvASijzSWj7gnZD4Dvf1', 'image': {'uri': ''}}]}",['Priscilla Block'],"Hey, Jack",256691,False,0
2d3KkBpDlOCLT5Wlhrwhfd,"{'uri': 'spotify:track:2d3KkBpDlOCLT5Wlhrwhfd', 'playcount': 2817801, 'name': 'Things I Take For Granted', 'popularity': 0, 'number': 5, 'duration': 206929, 'explicit': False, 'playable': True, 'artists': [{'name': 'Larry Fleet', 'uri': 'spotify:artist:6MWr1SmTaCU5BJzOZxwJEw', 'image': {'uri': ''}}]}",['Larry Fleet'],Things I Take For Granted,2817801,False,0
